3870	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3871	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3872	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3873	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3874	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3875	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3876	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3877	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3878	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3879	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3880	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3881	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3882	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3883	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3884	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3885	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3886	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3887	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3888	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3889	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3890	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3891	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3892	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3893	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3894	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3895	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3896	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3897	arin	DNIC-ASBLK-03859-03897 - Headquarters, USAISC, US
3898	arin	UCSF-HISD - University of Calif. S.F. - Hospital Info Sys, US
3899	arin	CHICO-NET - California State University, Chico, US
3900	arin	TEXASNET-ASN - YHC Corporation, US
3901	arin	ARRAKIS - M & A Properties, LLC, US
3902	arin	GLAXOSMITHKLINE - GlaxoSmithKline, US
3903	arin	NAG-AS - Network Ananlysis Group, US
3904	arin	ASTHOUGHTPRT - ThoughtPort inc., US
3905	lacnic	CONSORCIO REDUNO S.A. de C.V, MX
3906	arin	ADS-1-AS - Advanced Data Systems, US
3907	arin	CONNECT-1-NET - Connected INC, US
3908	arin	CENTURYLINK-ASIA-LEGACY-QWEST - Qwest Communications Company, LLC, US
3909	arin	CENTURYLINK-LEGACY-QWEST-VDOC - Qwest Communications Company, LLC, US
3910	arin	CENTURYLINK-EUROPE-LEGACY-QWEST - Qwest Communications Company, LLC, US
3911	arin	MIS-AS - Micron, US
3912	arin	CHECS - CHECS, US
3913	arin	UMSM - University of Miami, US
3914	arin	KMHP-AS-ARIN - Keystone Mercy Health Plan, US
3915	arin	-Reserved AS-, ZZ
3916	arin	OSIS-PACOM - Joint Intelligence Center Pacific, US
3917	ripencc	SHELL-3917 Shell Information Technology International B.V., NL
3918	ripencc	SHELL-3918 Shell Information Technology International B.V., EU
3919	arin	HARBORNET - Harbor Net, US
3920	arin	IMS-RTFM - Internet Multicasting Service, US
3921	arin	AGNOGE - General Electric Company, US
3922	arin	AS3922 - GXS, US
3923	arin	FAA-MMAC - Federal Aviation Agency, US
3924	arin	TX-OAG - Texas Attorney General, US
3925	arin	ICO-SV - ICOnetworks, US
3926	arin	FFX-CNTY - Fairfax County Dept of Information Technology, US
3927	arin	RGNET-WAO - RGnet, LLC, US
3928	arin	VALLEY-TECH - Valley Tech Corporation, US
3929	apnic	ERX-FINSYS-NET Financial Systems Limited, NZ
3930	arin	FERC-FED-US - Federal Energy Regulatory Commission, US
3931	arin	LOGICAL - Logical Net Corporation, US
3932	arin	VOICENET - Voicenet, US
3933	arin	OPEN - Oregon Public Education Network, US
3934	arin	NTTA-3934 - NTT America, Inc., US
3935	arin	EASTWAUNIV - Eastern Washington University, US
3936	arin	NTTA-3936 - NTT America, Inc., US
3937	arin	NTTA-3936 - NTT America, Inc., US
3938	arin	NTTA-3936 - NTT America, Inc., US
3939	arin	NTTA-3936 - NTT America, Inc., US
3940	arin	NTTA-3936 - NTT America, Inc., US
3941	arin	NTTA-3936 - NTT America, Inc., US
3942	arin	NTTA-3936 - NTT America, Inc., US
3943	arin	DMM - Cisco Systems, Inc., US
3944	arin	PARTAN-LAB - Partan & Partan, US
3945	arin	NTTA-3945 - NTT America, Inc., US
3946	arin	NTTA-3946 - NTT America, Inc., US
3947	arin	NTTA-3946 - NTT America, Inc., US
3948	arin	NTTA-3946 - NTT America, Inc., US
3949	arin	NTTA-3946 - NTT America, Inc., US
3950	arin	IXL-AS - Internet Exchange, Ltd., US
3951	arin	CENTURYLINK-LEGACY-QWEST-SPA-COLUMBUS - Qwest Communications Company, LLC, US
3952	arin	TELLABS-ASN - TELLABS Operations, Inc., US
3953	arin	PROFILE - Profile International, US
3954	arin	DNIC-AS-03954 - DoD Network Information Center, US
3955	arin	WANG-US-1 - Compucom Systems, US
3956	arin	TX-METRO - Texas Metronet, US
3957	arin	AIP - American Institute of Physics Incorporated, US
3958	arin	AIRCANADA - Air Canada, CA
3959	arin	ONEWORLD - One World Telecommunications, Inc., US
3960	arin	AASAMERITECH - Ameritech Advertising Services, US
3961	arin	INDUSTRYNET - Automation News Network, US
3962	arin	DIRECTNIC-CLUSTER1-TORRONTO - DirectNIC, Ltd., KY
3963	arin	INTERLINK-1 - MCI Communications Services, Inc. d/b/a Verizon Business, US
3964	arin	INTERLINK-2 - MCI Communications Services, Inc. d/b/a Verizon Business, US
3965	arin	INTERLINK-3 - MCI Communications Services, Inc. d/b/a Verizon Business, US
3966	arin	INTERLINK-4 - MCI Communications Services, Inc. d/b/a Verizon Business, US
3967	arin	NSM350 - Nationstar Mortgage, LLC, US
3968	lacnic	El Colegio de Mexico, A.C., MX
3969	apnic	ERX-STPHNET Software Technology Park, IN
3970	arin	RG-PART - RGnet, LLC, US
3971	arin	NETS-ABQ-VA - Biomedical Research Institute of New Mexico, US
3972	arin	AS-SPRINTLINK-NYSERN1 - Sprint, Business Services Group, US
3973	arin	AS-SPRINTLINK-NYSERN2 - Sprint, Business Services Group, US
3974	arin	REZONET - Rezonet, CA
3975	arin	AMSC - Automated Medical Systems Consultants Inc., US
3976	apnic	ERX-NURI-ASN I.Net Technologies Inc., KR
3977	arin	UTELFLA - Sprint/United Telephone-Florida, US
3978	arin	UTELFLA - Sprint/United Telephone-Florida, US
3979	arin	UTELFLA - Sprint/United Telephone-Florida, US
3980	arin	UTELFLA - Sprint/United Telephone-Florida, US
3981	arin	UTELFLA - Sprint/United Telephone-Florida, US
3982	arin	UTELFLA - Sprint/United Telephone-Florida, US
3983	arin	UTELFLA - Sprint/United Telephone-Florida, US
3984	arin	UTELFLA - Sprint/United Telephone-Florida, US
3985	arin	UTELFLA - Sprint/United Telephone-Florida, US
3986	arin	UTELFLA - Sprint/United Telephone-Florida, US
3987	arin	UTELFLA - Sprint/United Telephone-Florida, US
3988	arin	UTELFLA - Sprint/United Telephone-Florida, US
3989	arin	UTELFLA - Sprint/United Telephone-Florida, US
3990	arin	UTELFLA - Sprint/United Telephone-Florida, US
3991	arin	UTELFLA - Sprint/United Telephone-Florida, US
3992	arin	UTELFLA - Sprint/United Telephone-Florida, US
3993	arin	KW-NET - Kitchener-Waterloo Municipal Area Network, CA
3994	arin	INET-CORE-AS - Internetworsks, Inc., US
3995	arin	IWEB - Interweb Corporation, US
3996	arin	FIRN - Florida Information Resource Network, US
3997	arin	ACM-AS - Association of Computing Machines, US
3998	arin	CITY-NET - CityNet, Inc., US
3999	arin	PENN-STATE - The Pennsylvania State University, US
4000	arin	GLOBAL-SPLK - Sprint International, US
4001	arin	GLOBAL-SPLK - Sprint International, US
4002	arin	GLOBAL-SPLK - Sprint International, US
4003	arin	GLOBAL-SPLK - Sprint International, US
4004	arin	GLOBAL-SPLK - Sprint International, US
4005	arin	GLOBAL-SPLK - Sprint International, US
4006	arin	COGENT-4006 - NetRail, Inc., US
4007	apnic	SUBISU-CABLENET-AS-AP Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal, NP
4008	arin	UNIVERSAL - Universal Internet, Inc, US
4009	arin	INET - Internetworsks, Inc., US
4010	arin	DNIC-AS-04010 - Headquarters, USAISC, US
4011	arin	DNIC-AS-04011 - Headquarters, USAISC, US
4012	arin	DCM - DCM, US
4013	arin	ASN-GAN - Galaxy Access Network, US
4014	arin	WIS - B3 Corporation, US
4015	arin	CENTURYLINK-LEGACY-QWEST-SPA-OMAHA - Qwest Corporation, US
4016	arin	RIS - Regional Information System, US
4017	arin	BELLST - Verizon Data Services LLC, US
4018	arin	DIA-AS - Defence Intelligence Agency, US
4019	arin	IIE-AS - Institute of International Education, US
4020	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4021	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4022	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4023	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4024	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4025	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4026	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4027	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4028	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4029	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4030	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4031	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4032	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4033	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4034	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4035	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4036	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4037	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4038	arin	ASN-4020-1 - 754th Electronic Systems Group, US
4039	arin	ITSON-AS - ItsOn, Inc, US
4040	apnic	KORNET-PS-AS-KR Korea Telecom, KR
4041	arin	RGNET-SJ0 - The Little Garden, US
4042	arin	BSINET2 - Brainstorm Internet, Inc., US
4043	arin	MIC-ASN - Montana Internet Corporation, US
4044	arin	AKSI-NET-AS - Acquired Knowledge Systems, Inc., US
4045	arin	AS-WINTERNET - StarNet Communications, Inc., US
4046	arin	FAA - Federal Aviation Administration, US
4047	arin	CIRS-AS - Community Information & Referral, US
4048	arin	CENTURYLINK-SOUTH-AMERICA-LEGACY-QWEST - Qwest Communications Company, LLC, US
4049	apnic	CCL-AS-AP Computer Concepts Limited, NZ
4050	arin	OMNINET-PRI-AS - OMNINET COMMUNICATIONS, US
4051	arin	PACAFINY-GW - U. S. Air Force, US
4052	arin	ROVI - Rovi Corporation, US
4053	arin	USRX-AS - U.S.Robotics, US
4054	arin	EZNET-AS - EZNet, Inc., US
4055	arin	-Reserved AS-, ZZ
4056	arin	LASC-USAF - Lockheed Aeronautical Systems Company, US
4057	arin	DCS-ASN - Mechant's Choice Payment Solutions, US
4058	apnic	CITICTEL-CPC-AS4058 CITIC Telecom International CPC Limited, HK
4059	arin	WENG-AS - Wagner Engineering, US
4060	apnic	KORNET-DJ-AS-KR Korea Telecom, KR
4061	arin	GTTW-NET - Jax Gateway to the World, US
4062	arin	SIGNALDATA - Signal Data, Inc., US
4063	arin	ELCSCI-ASN - Electro Scientific Industries, US
4064	arin	COGENT-4064 - AGIS, US
4065	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4066	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4067	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4068	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4069	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4070	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4071	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4072	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4073	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4074	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4075	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4076	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4077	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4078	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4079	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4080	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4081	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4082	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4083	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4084	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4085	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4086	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4087	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4088	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4089	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4090	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4091	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4092	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4093	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4094	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4095	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4096	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4097	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4098	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4099	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4100	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4101	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4102	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4103	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4104	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4105	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4106	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4107	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4108	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4109	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4110	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4111	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4112	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4113	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4114	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4115	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4116	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4117	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4118	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4119	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4120	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4121	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4122	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4123	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4124	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4125	arin	DNIC-ASBLK-04065-04125 - Headquarters, USAISC, US
4126	arin	SPTEL2 - SP Tel, US
4127	arin	DUPONT-SCD - DuPont Scientific Computing, US
4128	arin	RG-SPARE - RGnet, LLC, US
4129	arin	WIRED-NET - Lycos, Inc., US
4130	arin	UPITT-AS - University of Pittsburgh, US
4131	arin	USIS-AS - USIS, US
4132	arin	COGENT-4132 - AGIS, US
4133	arin	BITWISE - Bitwise Internet Technologies, Inc., US
4134	apnic	CHINANET-BACKBONE No.31,Jin-rong Street, CN
4135	arin	ENVISIONET - ENVISIONET, Inc., US
4136	arin	QUALITYTECH-JCYNYC - Quality Technology Services, N.J., LLC, US
4137	arin	DIRECTNET - Burningate, Inc., US
4138	arin	REACH - Reach Networks, Inc., US
4139	arin	INTERSRV - InterServe Communications, US
4140	arin	INMIND - In Mind, Inc., US
4141	lacnic	GRUPO ICA, S.A. DE C.V., MX
4142	apnic	ERX-GIN-HK Global Information Networks Limited, HK
4143	arin	UNIBASE - Unibase Telecom Ltd, CA
4144	arin	INTERGUIDE - InterGuide Communications, US
4145	arin	UPS-AS4145 - UNITED PARCEL SERVICE, US
4146	arin	TACH-NET - Tachyon Communications Corporation, US
4147	arin	DNIC-AS-04147 - Navy Network Information Center (NNIC), US
4148	ripencc	ACTCOM Active Communication Ltd., EU
4149	arin	JPL-AS4149 - Jet Propulsion Laboratory, US
4150	arin	SUPRANET-WIS - SupraNet Communications, Inc., US
4151	arin	USDA-1 - USDA, US
4152	arin	USDA-1 - USDA, US
4153	arin	USDA-1 - USDA, US
4154	arin	USDA-1 - USDA, US
4155	arin	USDA-1 - USDA, US
4156	arin	USDA-1 - USDA, US
4157	arin	USDA-1 - USDA, US
4158	apnic	CITYU-AS-HK City University of Hong Kong, HK
4159	arin	ONEWORLD-AS-1 - One World Productions, US
4160	arin	SPECTRA - Internet Direct Marketing, US
4161	arin	TIN-1 - 754th Electronic Systems Group, US
4162	arin	TIN-1 - 754th Electronic Systems Group, US
4163	arin	TIN-1 - 754th Electronic Systems Group, US
4164	arin	TIN-1 - 754th Electronic Systems Group, US
4165	arin	DNIC-AS-04165 - DoD Network Information Center, US
4166	arin	APPL-AS-4166 - ClearBlue Technologies, US
4167	arin	CONNECTSOFT-COM - Connectsoft Commercial Network Services, US
4168	arin	GULFSTAR - Gulfstar Charters, Inc., US
4169	arin	ECHNET - Egleston Children's Hospital, US
4170	arin	DNIC-AS-04170 - DoD Network Information Center, US
4171	arin	EUROGRAFIX - Eurografix, Inc., US
4172	arin	WAYNESBURG - Waynesburg College, US
4173	arin	WATER - Water Wheel Systems, US
4174	apnic	AAPT AAPT Limited, AU
4175	apnic	AAPT AAPT Limited, AU
4176	arin	PGH-NET - Pittsburgh OnLine, Inc., US
4177	arin	WORLTEK - AT73, US
4178	afrinic	AZTEC, ZA
4179	arin	CITY-OF-LA - City of Los Angeles, US
4180	arin	CHAPUB - Chattanooga Publishing Company, US
4181	arin	TDS-AS - TDS TELECOM, US
4182	arin	MLSLI-2 - MLSListings inc., US
4183	arin	UUNET-MCIWCOM - MCI Communications Services, Inc. d/b/a Verizon Business, US
4184	arin	ORACLE-CORPORATION-NL - Oracle Corporation, US
4185	arin	ATTIS-ASN4185 - AT&T Internet Services, US
4186	arin	ATTIS-ASN4186 - AT&T Internet Services, US
4187	arin	INFOBAHN - infobahn, US
4188	arin	GILBARCO-AS - Gilbarco, Inc., US
4189	arin	OSSHENET1 - OSSHENET1, US
4190	arin	BINGHAMTON-U - Binghamton University, US
4191	arin	STORTEK-NAT - Oracle Corporation, US
4192	arin	STORTEK-INT - Oracle Corporation, US
4193	arin	WA-STATE-GOV - Department of Information Services, US
4194	arin	SDINTERNET - Computer Dimensions, Inc., US
4195	arin	SHAW - D. E. Shaw & Co., US
4196	arin	AS4196 - Wells Fargo & Company, US
4197	apnic	IDC4197 Yahoo Japan Corporation, JP
4198	arin	RADIXNET - RadixNet, Inc., US
4199	arin	CIBC-CITE1 - Canadian Imperial Bank of Commerce, CA
4200	arin	COGENT-4200 - AGIS, US
4201	arin	ORST-AS - Oregon State University, US
4202	apnic	OTTOGI-AS-KR ottogi.co.kr, KR
4203	arin	TGF-TIS - Together Foundation, US
4204	arin	ALLWARE-AS - Allware, US
4205	arin	CIBC-CITE2 - Canadian Imperial Bank of Commerce, CA
4206	arin	INMS - Internet Mississippi, US
4207	arin	NET-INTRNET - Allied Access Inc., US
4208	arin	THE-ISERV-COMPANY - The Iserv Company, LLC, US
4209	lacnic	Pequiven, VE
4210	arin	Y - D. E. Shaw & Co., US
4211	arin	ASN-MARICOPA1 - Maricopa County Government, US
4212	arin	CENTURYLINK-LEGACY-EMBARQ-GRNRKS - Embarq Corporation, US
4213	arin	VPLSNET-EAST - Krypt Technologies, US
4214	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4215	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4216	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4217	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4218	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4219	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4220	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4221	arin	DNIC-ASBLK-04214-04221 - DoD Network Information Center, US
4222	arin	LEN-NET - Lane Education Network (LEN), US
4223	arin	CONNIX - Caravela Software, Inc., US
4224	arin	CALYX-AS - The Calyx Institute, US
4225	arin	NAV-AS - Navigator Communications, US
4226	arin	ASN-PERSIS - International Reliable Access Network, CA
4227	arin	TCCGI-AS - The Chesapeake Computer Group, Incorporated, US
4228	arin	CDFA-CA-GOV - State of California Department of Food & Agriculture, US
4229	arin	DIRECT-NET2 - DataTex Computer Corporation, US
4230	lacnic	CLARO S.A., BR
4231	arin	ASN1 - Qnect.net, US
4232	arin	EDEN-AS - Adhesive Media, Inc., US
4233	arin	DWRSCADA - State of Caligornia, US
4234	arin	CT-WCC - Workers Compensation Commission, US
4235	arin	DGS-2 - 48 Intelligence Squadron/SC, Air Intelligence Agency, US
4236	arin	CITIZENS-AS - Citizens Bank, US
4237	arin	CSC-IGN-FTW - Computer Sciences Corporation, US
4238	arin	TX-TREASNET - Texas Treasury, US
4239	arin	ATCW-AS - XO Communications, US
4240	arin	NJNET-AS - New Jersey Net, Inc., US
4241	arin	CSFTB - California State Franchise Tax Board, US
4242	lacnic	Soluciones Avanzadas de Redes, MX
4243	arin	NC-FUNB-AS - WACHOVIA CORP, US
4244	lacnic	INFOTEC Centro de Investigacion e Innovacion en Tecnologias de la Informacion y Comunicación, MX
4245	arin	ECHO-AS - Echo Communications Group, Inc., US
4246	arin	NJIT-AS - New Jersey Institute of Technology, US
4247	arin	CAPCON-AS - CAPCON Library Network, US
4248	arin	CYBERTRIBE - Nexus System, US
4249	arin	LILLY-AS - Eli Lilly and Company, US
4250	arin	ALENT-ASN-1 - Alentus Corporation, US
4251	apnic	ERX-TWICS TWICS Co. Ltd., JP
4252	arin	DNIC-AS-04252 - DoD Network Information Center, US
4253	arin	RWJNET - Robert Wood Johnson University Hospital, US
4254	arin	DNIC-AS-04254 - Headquarters, USAISC, US
4255	arin	BAIN - Bain And Company, US
4256	arin	INTERGATE-GW - Intergate, Inc., US
4257	arin	CYBERCASH-AS - CyberCash, Inc., US
4258	arin	WOLFENET - Wolfenet, US
4259	arin	IOCOM - IOCOM, LTD, US
4260	arin	DCCI-AS - DC Communications, Inc., US
4261	arin	BLUEGRASSNET - Intermart Inc., US
4262	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4263	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4264	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4265	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4266	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4267	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4268	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4269	arin	CERNET-ASN-BLOCK - California Education and Research Federation Network, US
4270	lacnic	Red de Interconexion Universitaria, AR
4271	arin	NETWORX - Networx, US
4272	arin	MDN - Metropolitan Data Networks, US
4273	arin	JSC-NET-ASN - Dod Joint Spectrum Center, US
4274	apnic	ERX-AU-NET Assumption University, TH
4275	arin	CLIPPER - ACC Data Systems, US
4276	arin	INCH - The Internet Channel, US
4277	arin	SEMBLER-STPETE - The Sembler Company, US
4278	arin	IADFW - Internet America, Inc., US
4279	arin	INTERSOURCE - INTERSOURCE, US
4280	arin	AS4280 - Playfullscreen, CA
4281	arin	CENTURYLINK-TSDS-FLWNPK - Savvis, US
4282	arin	CENTURYLINK-TSDS-FLFTMY - Savvis, US
4283	arin	CENTURYLINK-TSDS-LSVG - Savvis, US
4284	arin	CENTURYLINK-TSDS-FLTLHS - Savvis, US
4285	arin	CENTURYLINK-TSDS-NCRCMT - Savvis, US
4286	arin	MCI-WORLD - MCI Telecommunications Inc., US
4287	arin	CENTURYLINK-TSDS-NCFYVL - Savvis, US
4288	arin	CENTURYLINK-TSDS-NCJCVL - Savvis, US
4289	arin	CENTURYLINK-TSDS-NCELKN - Savvis, US
4290	arin	CENTURYLINK-TSDS-NCGNVL - Savvis, US
4291	arin	CENTURYLINK-QC-MOE-HELENA - Savvis, US
4292	arin	CENTURYLINK-QC-MOE-ROCHESTER - Savvis, US
4293	arin	CENTURYLINK-QC-MOE-DULUTH - Savvis, US
4294	arin	CENTURYLINK-QC-MOE-ST-CLOUD - Savvis, US
4295	arin	CENTURYLINK-QC-MOE-DAVENPORT - Savvis, US
4296	arin	RESERVED-IPADMIN - Savvis, US
4297	arin	RESERVED-IPADMIN - Savvis, US
4298	arin	CENTURYLINK-LEGACY-SAVVIS-MERRILL - Savvis, US
4299	arin	JSC-NET-ASN2 - Dod Joint Spectrum Center, US
4300	arin	JSC-NET-ASN2 - Dod Joint Spectrum Center, US
4301	arin	JSC-NET-ASN2 - Dod Joint Spectrum Center, US
4302	arin	DNIC-AS-04302 - Navy Network Information Center (NNIC), US
4303	arin	DNIC-AS-04303 - DoD Network Information Center, US
4304	arin	YPN-NET - YPN, Inc., US
4305	arin	PREMIER - Premier Communications, US
4306	arin	NOVIA - Novia Corp, US
4307	arin	SVINET-1 - SOUTH VALLEY INTERNET, US
4308	arin	TEZCAT-ASN - Tezcatlipoca Inc., US
4309	arin	FRMCO - Fidelity Management & Research Company, US
4310	arin	SCC-FL-EDU - Seminole State College of Florida, US
4311	arin	WINC - Winfield Communications, US
4312	arin	FYI - FYI Networks, US
4313	arin	XOXO-AS4313 - XO Communications, US
4314	arin	XFONE-ASN1 - XFone USA, Inc., US
4315	arin	DNIC-AS-04315 - Headquarters, USAISC, US
4316	arin	DSI-CUST-BLK - Houston Associates, Inc., US
4317	arin	MLECNET - Mille Lacs Energy Cooperative, US
4318	arin	ADC-ASN - Freeport-McMoRan Inc., US
4319	arin	CORTLAND - Cortland Electronics Corp., US
4320	arin	TASA-GW - Television Audio Support Activity, US
4321	arin	INSINC2 - Intergrated Network Services Inc., CA
4322	arin	EBTECH - Electrobyte Technologies, CA
4323	arin	TWTC - tw telecom holdings, inc., US
4324	arin	WHC-NET - WhiteHorse Communications, Inc., US
4325	arin	DNIC-AS-04325 - Navy Network Information Center (NNIC), US
4326	arin	TNTONLINE - TNT Online, Inc., US
4327	arin	SNA-NET - Sacramento Network Access, Inc., US
4328	arin	DNIC-ASBLK-04328-04351 - Headquarters, USAISC, US
